accession,ref_f_unweighted,ref_f_weighted,n_matches
SRR12479795,0.46415374189645286,0.5721260541500222,14790
SRR12479862,0.4518999011449436,0.5932719189697053,16726
SRR12480094,0.42742529201998003,0.588523765316174,28342
SRR12480167,0.46059641518759686,0.5780551016028657,16721
SRR12480242,0.4709874082190804,0.6242190872844554,20917
SRR12480292,0.35979896445356263,0.4497108136888481,31108
SRR12524504,0.6584353066547588,0.9760038917027426,3506
SRR12524505,0.5767726936487971,0.9744952258556813,2805
SRR12524513,0.3415984535708567,0.578294396841563,12496
SRR12524521,0.49577323326712985,0.9170514940356679,5523
SRR12641934,0.576121126579611,0.8691952682796527,15337
SRR12651209,0.21510155065237696,0.2108601695378555,17424
SRR12651210,0.2885482075090703,0.29568205991959556,21944
SRR12651212,0.21412678792121723,0.2119047999162733,17375
SRR12651214,0.21135771393510056,0.20163087132492724,18878
SRR12651215,0.22611690095219134,0.21647200067470246,16103
SRR12651216,0.20775460997700013,0.20955770585400216,18119
SRR12908313,0.3264776150409027,0.9522399424679555,2467
SRR12908315,0.5189087488239653,0.9700479233226837,1436
SRR12908326,0.3612891007225125,0.9454360596475373,7674
SRR12908328,0.3783637979179393,0.9334622269960616,7815
SRR12929265,0.5125400871636315,0.5189011748445058,3555
SRR12929267,0.4949275362318735,0.5358605664488018,1256
SRR13122148,0.3707203812698527,0.49102962657777444,41863
SRR13122231,0.4364924499411864,0.5392938799383208,12878
SRR13122264,0.38442513113027105,0.5500422063186776,38060
SRR13169493,0.9220770608129417,0.990151388647095,1963
SRR13169504,0.8555776274131008,0.9788976734299252,2569
SRR13169508,0.7141592920353222,0.9832376211702385,1534
SRR13169517,0.9274726510868159,0.9872206912349629,2139
SRR13169518,0.8049726504226674,0.9912033820007066,819
SRR13256637,0.3686655405404794,0.4147209899603082,2153
SRR13256638,0.3272668879134124,0.3787914413355279,2241
SRR13256639,0.31257697044320176,0.3528671215074724,3006
SRR13256640,0.3212829273668085,0.36292161805305484,2220
SRR13256642,0.3512145748987217,0.40538371303327775,1996
SRR13256643,0.3431643952298789,0.3907535665660333,2198
SRR13256644,0.32802032802029213,0.3728343728343728,1971
SRR13256647,0.34518647007789094,0.3915321735485223,1877
SRR13256649,0.39037228442886024,0.40275439938791124,2754
SRR13256651,0.38394901921724844,0.39802118621283,2545
SRR13256655,0.46378504672886917,0.4861712361712362,2205
SRR13256660,0.39842305071540396,0.4114869772750856,2857
SRR13256661,0.3729091841969455,0.38628919045390736,2730
SRR13256662,0.41585495226142455,0.4331604483854777,2631
SRR13256665,0.377371273712629,0.39088397790055246,2769
SRR13256666,0.4107277526394495,0.4347961406784936,2979
SRR13256669,0.35655786350147306,0.397774200321971,1964
SRR13256676,0.3801250868657618,0.4369406021155411,1993
SRR13428088,0.5854276950467325,0.9450163451060829,11349
SRR13528212,0.4854202271659166,0.855643735821782,16876
SRR13528215,0.8078680502326228,0.9408867413402175,6822
SRR13713017,0.6404686355867883,0.8480321640662462,2407
SRR13713018,0.6424281082229889,0.876611583892416,2869
SRR13713022,0.6168558805435342,0.8435210057928111,2828
SRR13713029,0.6790331268515268,0.8879024669639569,2252
SRR13713035,0.6561204680202505,0.8192162385710773,2709
SRR13753906,0.543432369038169,0.836431520635326,8681
SRR13753922,0.4123481116579805,0.8464209962007319,8914
SRR13753927,0.46016256205532446,0.7249568466776684,7437
SRR13753928,0.4909044738906045,0.8837866068319857,8379
SRR13753934,0.2826310233658069,0.7365148205846818,10480
SRR13753937,0.4392483045430908,0.8831568212841053,8978
SRR13753941,0.5151269857327313,0.7991557957171188,7112
SRR13827517,0.6565498443800888,0.934135101065239,7415
SRR13839990,0.6242291880780902,0.8938085926933511,3046
SRR13839997,0.6585221441537984,0.9243625326970308,3149
SRR13840003,0.6122058135079482,0.926341374491098,3034
SRR13840009,0.515990274920303,0.8861726772933163,3177
SRR13840024,0.6403053435113004,0.9318150215530084,1634
SRR13840029,0.6129467775171111,0.9278532758811181,1837
SRR13840052,0.6483198456508231,0.9228427853553481,2338
SRR13840063,0.5870213949723468,0.9226038367955788,2636
SRR13840067,0.6012748248431246,0.9294787049278067,2486
SRR13840070,0.59456875119512,0.9213387363049678,2872
SRR13840072,0.5735597384930211,0.9137415173108339,3090
SRR13840086,0.6559859772129375,0.9222710679985326,3666
SRR13840088,0.6680769355939895,0.9080646007331985,4150
SRR13840100,0.5162698887424374,0.9283489955080332,2489
SRR13840111,0.6758780393669364,0.8687103988073053,1560
SRR13840112,0.6436733845833706,0.8456708127037798,1946
SRR13840140,0.6673876601956671,0.8849195830803828,2289
SRR13840154,0.6358340268694453,0.8790714213146399,1982
SRR13840155,0.7209028337569765,0.9109458958680748,1911
SRR13921775,0.4814370862710214,0.9304483028924501,45108
SRR1437949,0.8549628629304366,0.924905567416653,843
SRR1438103,0.8279027670027852,0.9149181166837257,927
SRR1438105,0.8501732871234003,0.9260640722781714,860
SRR14474051,0.6690616840422214,0.8010900570497147,23899
SRR1461864,0.8567220139260353,0.9268151576511426,829
SRR1461997,0.8423664620608513,0.9222066231728466,918
SRR1462028,0.8623915401300775,0.928363060510085,834
SRR1462049,0.8394293125810385,0.9183841714756801,902
SRR1462592,0.8561431839590422,0.9252859064917591,843
SRR14629561,0.7235720483890045,0.9221219039792048,8899
SRR14629562,0.7708846660138382,0.9395172488740234,9426
SRR14629566,0.5927065665128067,0.8843578538480213,10329
SRR14629571,0.7041407599814905,0.9215382376942882,9762
SRR14629574,0.7083191896691903,0.9176785275286724,8531
SRR14654642,0.34900117508811745,0.6909521304576539,210
SRR14679302,0.7551158956450457,0.9007482359626829,4261
SRR14679312,0.6478173468216007,0.907936656166829,7990
SRR14679314,0.7071645038463005,0.924838804473716,3155
SRR14679321,0.6562131497590815,0.909612092965705,3996
SRR14698350,0.6484163904282438,0.9397052944285643,8714
SRR14698353,0.34169895678086953,0.9684792431912448,3859
SRR1483416,0.8388506355931478,0.9177625886831632,894
SRR14862894,0.5549559697685199,0.9026527482216161,16826
SRR14862895,0.49569305890589144,0.8996859771913562,18387
SRR14862901,0.5115279998179222,0.8612135263117159,18502
SRR14862910,0.611024366741081,0.930793472639954,14325
SRR1490884,0.8345659789801403,0.9215830573612985,911
SRR1491013,0.8585294117646907,0.92621783789281,832
SRR1491081,0.8332904553640077,0.9177882411767156,899
SRR1491089,0.8613255256853687,0.928323463344905,861
SRR1491126,0.8354447439352533,0.9180858234104695,897
SRR1491568,0.8433355219960328,0.9210361656863972,882
SRR14920939,0.775216484925791,0.9523844949606034,5157
SRR14920981,0.7977675162704249,0.9238115320634475,5536
SRR14920983,0.6769282435909963,0.9205227959616745,6194
SRR1522964,0.3209754262301422,0.37605376808758667,41372
SRR1522973,0.37708133687740897,0.44774446769841025,62175
SRR15322609,0.5518577687790378,0.7202536976356135,10995
SRR15322611,0.5284114792308292,0.6283412962099001,9952
SRR15429253,0.1813998782704181,0.38754473704315323,12104
SRR15429254,0.17805907172947605,0.401137922216798,11063
SRR15429271,0.5913320713354782,0.8211200467548596,8522
SRR15429279,0.18811378527947037,0.33416825483256196,9880
SRR15429280,0.189159854830869,0.34753037454742514,9349
SRR15431157,0.720204608328991,0.9272926418784025,10783
SRR15431160,0.7649664949877383,0.9376303733547684,7354
SRR15431165,0.600255026973422,0.9055978980371975,6994
SRR15431169,0.46847539261641585,0.8764064697609001,8317
SRR15431170,0.49739118948529953,0.8986861848962807,6180
SRR15431188,0.705473668974193,0.9107356353581857,5868
SRR15604477,0.6657322990099306,0.945348407006432,12106
SRR15604481,0.5358105702218675,0.8950626923616726,18878
SRR15604483,0.5346872797100385,0.894796031781793,19579
SRR15604488,0.5494493257749189,0.8681756131754688,21659
SRR15604491,0.5615038256869255,0.8942117539428569,18826
SRR15604502,0.7361228685449683,0.9520889123500029,13328
SRR15604507,0.6024907024499173,0.9447369744615491,13186
SRR15604508,0.4914431119457542,0.8968508872017503,16087
SRR15604521,0.6733617178816564,0.9660521955064962,10610
SRR15604533,0.5783320342937179,0.9596710387465704,9497
SRR15604544,0.41365795984484555,0.9617186763367387,8283
SRR15604550,0.4774510899940283,0.9647502926237738,7658
SRR15604559,0.7644786054404034,0.9562225545554298,12313
SRR15604562,0.657804549850439,0.9520365784047082,11593
SRR15604566,0.6220094222890691,0.9280253559878922,15670
SRR15604576,0.7668842776089363,0.9729310170066678,7932
SRR15604584,0.5777784895263021,0.8873875932008165,17138
SRR15604587,0.5659629961688242,0.9100138856328783,14574
SRR15604597,0.6649713355191853,0.9196081062944571,14121
SRR15604599,0.672508255778223,0.9621379923539147,9701
SRR15604608,0.587284400591652,0.9169469343032369,15328
SRR15604614,0.6590223781997485,0.9582880380461374,12352
SRR15604627,0.6683782780944573,0.9255643663848657,17901
SRR15604630,0.6438609356758034,0.9310928875664262,15340
SRR15604633,0.7293989321998134,0.968310375794634,9789
SRR15633986,0.4417146544267293,0.872026307248071,13417
SRR15633998,0.5318001361661464,0.8563026526881319,16522
SRR15634000,0.4175137029068066,0.7877389753508185,16760
SRR15691272,0.5375602277704358,0.8654593353058374,2577
SRR1572169,0.40059972407025923,0.5003176800870247,33023
SRR15730540,0.7141081850117121,0.9438604598392227,19355
SRR1622808,0.5395028304205844,0.8280099924164697,7157
SRR1622865,0.6437381404174212,0.8844476494625871,1129
SRR1622887,0.7642857142857117,0.8646833013435701,201
SRR1622900,0.5605326876513224,0.576379974326059,435
SRR1623045,0.6524038461538338,0.7607347328244275,366
SRR1623051,0.634786476868305,0.8990023655250438,456
SRR1623052,0.6302375809934874,0.8916146769588664,444
SRR1623054,0.6431244153414176,0.9025564231468606,439
SRR1623055,0.6335600907029353,0.896336957669165,420
SRR1623056,0.6406179009540771,0.8982672477941959,414
SRR1624794,0.6155642023345947,0.5844631733235618,824
SRR1631038,0.4935737579128121,0.6788520669627605,1206
SRR1631039,0.5036651234567874,0.6771390702469197,1254
SRR1631040,0.5082320658564681,0.6812209621821452,1232
SRR1631041,0.5022958674384979,0.6835487959442332,1203
SRR1631097,0.7135146804835668,0.8835997589763585,797
SRR1631098,0.723031406463323,0.8858248302545234,722
SRR1631099,0.6947345034436281,0.8732046473332723,759
SRR1631100,0.673516949152497,0.866750190165108,794
SRR1631101,0.6729877791824264,0.8606310013717421,783
SRR1631102,0.6737677527150696,0.8639288158795345,841
SRR1631244,0.5694684796043367,0.8751863041289023,1842
SRR1631245,0.5657847046029522,0.8747801687513586,1878
SRR1631246,0.565715679102595,0.8758685596427642,1887
SRR1631247,0.5679523056331164,0.8755970515970516,1869
SRR1631248,0.570309675864453,0.8740019665683383,1876
SRR1631287,0.6213333333332633,0.923094232067405,1324
SRR1631309,0.7088012019610638,0.8469426139292531,4232
SRR1631310,0.7028505835084911,0.8466113045807662,4329
SRR1631311,0.7106800654357958,0.8480222641665404,4345
SRR1631312,0.7065088304024006,0.845919585720227,4358
SRR1631313,0.7095527119494296,0.8479963150621833,4295
SRR1631314,0.6979711357453644,0.8457620041753653,4688
SRR1631315,0.7014157470813494,0.8485718075165487,4705
SRR1631316,0.6997388112378584,0.8477841774562072,4713
SRR1631317,0.7036182224903895,0.8496338041565606,4653
SRR1631318,0.7034090105380253,0.8489029495260549,4753
SRR1631379,0.8674367436743596,0.9221837944664032,194
SRR1631484,0.6663453262174721,0.8363878554039778,5515
SRR1631485,0.6742816091949951,0.8361663230775215,5296
SRR1631486,0.6934365501519345,0.8301955506294039,3993
SRR1631487,0.696527025116386,0.8322297517329074,4036
SRR1631499,0.5515836265974756,0.8796847585353927,1150
SRR1631664,0.4600587763825422,0.7360813054217111,799
SRR1631665,0.46445251686553063,0.7303998029718414,827
SRR1631666,0.47799680340961453,0.7542291345570034,2058
SRR1631700,0.7805263157894458,0.9057496360989811,367
SRR1631701,0.7988228999464924,0.9047444586920681,382
SRR1631702,0.801221543586893,0.9066865338051778,372
SRR1631703,0.7899204244031662,0.9037610619469026,369
SRR1632412,0.663696060037494,0.7875747636503955,391
SRR1632413,0.676199709161393,0.8000762340384981,405
SRR1632414,0.6651119402984854,0.7886870979947029,385
SRR1632415,0.6580188679245085,0.7826412270856715,395
SRR1632416,0.655872402126618,0.7854166666666667,345
SRR1632417,0.6637639090469166,0.7954201362604087,380
SRR1632437,0.5507987708270725,0.6660433880252183,12152
SRR1632438,0.5489757273191094,0.6639082189204438,12147
SRR1632439,0.5539988107615395,0.6704153731883368,12515
SRR1632440,0.5493224258865413,0.666143370160325,12154
SRR1632441,0.5464535836684213,0.6648036700397715,12313
SRR1632443,0.5522811794394218,0.6687093197457404,13676
SRR1632445,0.5541081664865961,0.6686313973548016,13690
SRR1632450,0.552264808361544,0.6677075964872932,13448
SRR1632790,0.43537808641975073,0.9119916678502107,1325
SRR1632793,0.4445510360705633,0.9131435696985684,1331
SRR1632794,0.44065484311046627,0.9125650308072211,1310
SRR1632821,0.5594210050166787,0.7227597202594485,3025
SRR1632842,0.5810373675402704,0.7402542818114952,2646
SRR1632844,0.5854388297870416,0.7455577752076543,2656
SRR1632845,0.5901056142299073,0.7455605758117053,2687
SRR1632846,0.5905224787360976,0.7445449707291112,2790
SRR1632847,0.5760580092281176,0.7511618400103275,9068
SRR1633011,0.6680301399353468,0.92372634643377,1058
SRR1633013,0.6750126454223213,0.9155686252332749,938
SRR1633014,0.6531204644411635,0.9100346020761245,973
SRR1633015,0.644653349001108,0.9050795560172782,984
SRR1633016,0.6462050916011615,0.9079272647365819,1003
SRR16350203,0.802996113827095,0.915944154338542,3715
SRR16350210,0.5497780145620097,0.8110137202274817,7963
SRR16350211,0.6079410634786894,0.825252690971603,6316
SRR16350227,0.5629953862532845,0.7803409546388763,5981
SRR16350244,0.6094947815644707,0.8373933572999946,6131
SRR16350265,0.6646632722687192,0.8538196210579858,5219
SRR16350271,0.5763081035590581,0.8379756221902952,6028
SRR16350275,0.7244509516837113,0.9083314061054579,3137
SRR1702226,0.5888139349512356,0.619821156868125,12116
SRR1702227,0.5772912542207065,0.6974861338684097,10340
SRR1702230,0.588420968056027,0.6398619476394792,17486
SRR1702231,0.594841706391724,0.6458755152874684,16685
SRR17134010,0.3850512622635835,0.44912712164402957,10087
SRR17134011,0.3645685417795982,0.4988253540240216,14571
SRR17134012,0.3664228665403714,0.45820630401370654,15739
SRR17134013,0.38226932930780255,0.45307661158140344,11973
SRR17134014,0.35396399345276663,0.4574474840610633,15154
SRR17188269,0.4056610445172387,0.514694779737486,11742
SRR17188270,0.4133943300276923,0.6297961776299811,11959
SRR17188271,0.4187396206625008,0.5112515159228039,11680
SRR17188272,0.3877413878465803,0.5111576804602505,11791
SRR17188273,0.42350177988156246,0.5981240913346852,11269
SRR17188274,0.4538077094356486,0.8494640136651124,8247
SRR17188275,0.4003954838291036,0.5935740490154655,12692
SRR17188276,0.4237014999377511,0.6542897727885086,11394
SRR17188278,0.4133612073859222,0.6330708306806714,11254
SRR17188280,0.41212572725915164,0.6153353308440497,11496
SRR17188281,0.4044152540755859,0.7119810063664629,10915
SRR17188285,0.40354845194984645,0.646091467492696,12364
SRR17188287,0.43119358920234574,0.6066135767878229,12009
SRR17188288,0.4058136638678361,0.6058336290363461,13406
SRR17188289,0.4184012623370096,0.6404868134349766,12101
SRR17188291,0.46441600441678677,0.590334470756258,10397
SRR17188292,0.42014211158824755,0.611594584543994,13251
SRR17188295,0.4320282247645756,0.5022594232638514,11824
SRR17188296,0.4705400099236873,0.5924521247335488,9677
SRR17255002,0.5568427895710243,0.633377722625154,34586
SRR17255071,0.5658311501852578,0.6453822154796963,38824
SRR17255082,0.5856993623017575,0.6915321211792024,30873
SRR17257128,0.5156629123961377,0.9219872508347667,15446
SRR17257136,0.5575943370927707,0.881465717108987,14673
SRR17257158,0.5778507515869917,0.9321451107294342,11296
SRR17257160,0.585653160453259,0.9245533251283793,19437
SRR17257168,0.5586103066681822,0.908166885148674,14206
SRR17301062,0.33366002290038216,0.5694474223621129,16792
SRR1763381,0.537479849543165,0.6677143459777729,22965
SRR1763383,0.5711975433141436,0.786015918077664,20906
SRR17738084,0.44112246771518676,0.8787625135689302,6713
SRR17794259,0.43397847835106074,0.9640440496029323,25573
SRR17794281,0.38219194351107066,0.9749672859995268,15240
SRR18079818,0.3523784355173806,0.424951768488746,7626
SRR18079824,0.3092411720508924,0.3571665641952,8111
SRR18079829,0.27466364368560764,0.33891601211356065,7104
SRR18439526,0.33688381187589944,0.5734215344567081,34088
SRR18439527,0.33419012362907197,0.5994539468401189,33695
SRR18439528,0.34847196645423717,0.6285779214349011,32417
SRR18439529,0.35596140220876876,0.6379354717663519,32620
SRR18439530,0.2960994498779695,0.5481076283504897,34630
SRR18439531,0.29766559105413143,0.4975190169860316,32914
SRR18439532,0.3317414328488726,0.5773989785444724,33923
SRR18439533,0.3070829886233512,0.5101187573274595,32783
SRR18439534,0.3501512424855316,0.6548164601746281,32335
SRR18439535,0.37159561015384013,0.6285545366181539,34146
SRR18439541,0.3694400923015457,0.6086806099967685,37497
SRR18439542,0.38785707854723167,0.5939391800464657,37221
SRR18439544,0.38507217953234074,0.624876089839918,37605
SRR18439545,0.36258271014239174,0.618405268728684,35379
SRR18439546,0.34002794954830423,0.5816993266522407,33349
SRR18439547,0.35701126569027747,0.668431545321512,32202
SRR18439548,0.3178813622472747,0.5488018875999923,32271
SRR18439549,0.30923145906164184,0.5607740411305039,33557
SRR1873831,0.31525658807210244,0.897123049622567,1764
SRR1873838,0.30938074800731086,0.9533410034695382,1982
SRR1873841,0.3047755687640836,0.9364304543490609,2351
SRR1873844,0.3045530533974756,0.9696674997283494,2399
SRR1873845,0.3070522979396169,0.9643237555022266,2422
SRR1873854,0.327373924776452,0.8993577409505907,1485
SRR1873861,0.3603931561702585,0.9773863100817749,1940
SRR1873862,0.3379168642325896,0.9759818337692215,1604
SRR1873863,0.29469047066987086,0.9739564853318952,2005
SRR1873864,0.31418358227995835,0.9672180465376298,1924
SRR1873865,0.3050673362244254,0.9724587012674957,2086
SRR1873866,0.3035075161058146,0.9693111261889826,1972
SRR18825439,0.43303994583600464,0.8836968429439299,1503
SRR18825452,0.4936184891341029,0.9066241501714698,1197
SRR18825461,0.3887942053684614,0.8748638578389223,1902
SRR18825467,0.4061590460988001,0.9045572628786204,2484
SRR18825474,0.32108733208721607,0.8871078365149799,6211
SRR18825482,0.36366760208439364,0.9076840441846163,4026
SRR18825498,0.49999999999992617,0.940491612151046,1314
SRR1916583,0.3647182376537078,0.49344725101820136,30953
SRR1916815,0.34219658573245726,0.42907048126271474,27210
SRR1916824,0.31789973012458705,0.4035455908482977,28198
SRR1916840,0.293245265236977,0.47067121041678717,36314
SRR1917054,0.32819231226932516,0.42789268004940184,16782
SRR1917097,0.3686087647099154,0.49586199292387817,31639
SRR1917151,0.3371230296242152,0.4687033468806166,33936
SRR1917152,0.30952254258761625,0.3365517055485923,23716
SRR1917302,0.28145847923007344,0.617103506914586,44490
SRR1917411,0.35857078951348087,0.54159173282264,57165
SRR1919339,0.4021801413094226,0.5628686433923162,54842
SRR1952313,0.4140271493212273,0.7025363211031765,797
SRR19524207,0.8630821042850894,0.9512062562275431,2272
SRR19524209,0.8365617433413549,0.9626071258118736,1265
SRR19524217,0.7783155526772687,0.9629015144207582,3707
SRR19715297,0.453920443201801,0.8073244723243438,11406
SRR19715298,0.6090998202904017,0.9035315360236317,8399
SRR19715299,0.609904494109475,0.9060426154847104,10690
SRR19715300,0.6318205424598485,0.9129429892141756,7843
SRR19715301,0.6404061282346394,0.9377108508912415,9074
SRR19721626,0.7961834987433815,0.9577998371259547,5518
SRR19721627,0.6568203650333182,0.9459682367922723,4857
SRR19721628,0.7664769244235623,0.9472025955088094,6841
SRR19721631,0.7724779883597631,0.9321946960175103,6855
SRR19721632,0.7964965397922497,0.9499836833836289,6540
SRR19721637,0.7334946525656592,0.9554514215492915,8406
SRR19721638,0.8119455557485226,0.9349524722265686,5134
SRR19721641,0.7688693543492943,0.9438647595856612,5415
SRR19721642,0.7686442345532694,0.9573784283410759,4806
SRR19721643,0.7666871347020827,0.9548193767323098,5082
SRR19721644,0.7553747607123414,0.9541379893574115,6714
SRR19759414,0.8017274976660808,0.9642721676462502,10697
SRR19759423,0.5772138806660732,0.8890943114445854,24430
SRR19759434,0.7260716985203451,0.9650508800281514,19350
SRR19759444,0.7975265392776878,0.960846780421518,9367
SRR19759445,0.6965487856829077,0.9440842198393533,10563
SRR19759452,0.8115785116069222,0.9421618260598369,9078
SRR19981115,0.6590549542044326,0.9595005458622079,6445
SRR19981116,0.7352289679489525,0.9718812993290744,4999
SRR19981121,0.7356063914698624,0.9540087609559194,7379
SRR2005373,0.4290540540540477,0.46153846153846156,89
SRR2005647,0.7135036496350288,0.699055330634278,126
SRR2005650,0.7232704402515697,0.688663282571912,153
SRR2005654,0.6306947608200064,0.8511909736732135,528
SRR2005655,0.7094594594594525,0.6348773841961853,99
SRR2005709,0.7250621718706238,0.9745686687668204,640
SRR2005712,0.7111150885984989,0.8292471162194567,1142
SRR2018010,0.31508290027192676,0.3295694760905271,7376
SRR2047830,0.4451528863290326,0.9345513357679588,7205
SRR2083222,0.3585326558430243,0.36126787457037385,4215
SRR2107128,0.6158243859681807,0.7129389690286295,19653
SRR2107177,0.620005645708216,0.739116595661329,23186
SRR2107178,0.5258244121027861,0.7511147063832423,18519
SRR2107179,0.520360017888294,0.7518982782220301,18869
SRR2107181,0.5329573894104231,0.564917808689135,23757
SRR2107182,0.5598414354259538,0.7451748083691728,22686
SRR2107210,0.5602304651627369,0.6386745167889069,30608
SRR2107212,0.5791370981172537,0.640008629058354,26954
SRR2107213,0.5709294526838655,0.6383680491095187,32359
SRR2107218,0.6037630794507043,0.6711807775291674,27130
SRR2107219,0.6027016649790627,0.6696693826511513,26550
SRR2145437,0.41089275979271545,0.7149005989081331,7333
SRR2145438,0.591768631812798,0.8352416239098102,4261
SRR2145440,0.36016603949223824,0.6099761303004774,5685
SRR2145647,0.75,0.75,3
SRR2753158,0.3809567323061679,0.612617479192892,15649
SRR3017086,0.33806695929050046,0.3520338623178976,3212
SRR3017087,0.3178051924138796,0.34900605824289294,2878
SRR3017089,0.25109692859984734,0.29819229286216514,2252
SRR3017090,0.31922783291515555,0.3605746928388713,8062
SRR3017092,0.31976188273017003,0.34116059477922517,6850
SRR3017093,0.3207131527928839,0.34337923454677755,7295
SRR3017095,0.3070316693503765,0.3226982525169125,4534
SRR3017096,0.2946893870456917,0.3384083068761253,5106
SRR3017098,0.31234999368375554,0.3630165804690787,5363
SRR3017100,0.30253113700248996,0.30816492454623107,3315
SRR3017101,0.313120326308604,0.31128954682468873,3245
SRR3017102,0.31648503719047855,0.2893242121196535,6054
SRR3017103,0.32422227420024624,0.2936482550225949,6287
SRR3017104,0.3201748202449821,0.29945192014119015,4700
SRR3017105,0.32764070594389,0.3033750631222725,5024
SRR3131732,0.8358744394618736,0.9869469238890488,214
SRR3131911,0.8649904345449451,0.9869989740687021,317
SRR3181936,0.5570277994284032,0.8497474061600304,798
SRR3181937,0.5294717519885386,0.8396856249471816,1046
SRR3181938,0.5307008884500496,0.8399005745487144,1070
SRR3182294,0.6093410886356975,0.8089659606960575,10869
SRR3182354,0.5435399551903125,0.7975359486248779,1553
SRR3182355,0.5275705718881689,0.7956238361266295,1560
SRR3183382,0.7718120805369023,0.9005955107650023,119
SRR3183383,0.5620402157920372,0.8798918350484489,382
SRR3183384,0.5420289855072399,0.8644925008719916,407
SRR3183533,0.5452930728241514,0.5503489531405783,116
SRR3183648,0.6467217259396278,0.798217965814038,1295
SRR3183649,0.6426544766708451,0.8003188521323237,1407
SRR3183650,0.6039309112566598,0.7889765008978062,1782
SRR3183657,0.6813261163734774,0.8423248053392659,300
SRR3183876,0.5264208909368762,0.7703750549934008,1783
SRR3183877,0.5135021687421291,0.7597285765691667,1943
SRR3183878,0.4936331617446891,0.7610816967308994,2918
SRR3183879,0.500742252736978,0.7627380501954849,2895
SRR3184093,0.5659509202452542,0.8725251923649603,3522
SRR3184094,0.5430094925580738,0.8612570882578984,3610
SRR3184095,0.5640024405123021,0.8739596413865608,3356
SRR3184887,0.422867513611528,0.8814323230889346,914
SRR3184888,0.4126176545407515,0.8839406632861957,917
SRR3184889,0.41571871768348523,0.8826018658032251,902
SRR3184890,0.41609858416358225,0.8846239892614017,897
SRR3184891,0.416860615464146,0.8800904977375565,882
SRR3185008,0.4396090295554165,0.8060346945795862,1053
SRR3185009,0.3999999999999995,0.807717069775535,2992
SRR3187092,0.5921442218871888,0.6822239400715975,41318
SRR3187093,0.3318342044484507,0.9249308054430423,3770
SRR3187444,0.5742651352929256,0.8345136429910436,1075
SRR3187445,0.5536435927517888,0.8350922687251237,1648
SRR3187446,0.580170157068023,0.8474992444847386,1297
SRR3187447,0.5730032219772504,0.8424719285304483,1199
SRR3188293,0.6485620677101172,0.8857561050766505,2788
SRR3188780,0.4705110542543307,0.8737924649814844,3362
SRR3188781,0.49842566590057485,0.8856169651686628,2680
SRR3211752,0.3682934222491132,0.8410679089768859,822
SRR3211753,0.41356877323415664,0.854600530102234,503
SRR3211756,0.3541042540442982,0.8086296022787214,820
SRR3211757,0.3189189189188965,0.7997924638433102,794
SRR3211760,0.36821232458814307,0.8411255145297045,760
SRR3211761,0.3528399311531337,0.8348459670203247,794
SRR3211762,0.39351145038163315,0.8618978102189782,615
SRR3211764,0.39559014267183756,0.8506189821182943,520
SRR3211765,0.3680792891318928,0.7917910966039309,726
SRR3211766,0.3755474452554494,0.8162284615912679,681
SRR3211767,0.39806273062729214,0.8202376729336645,521
SRR3211769,0.3426878702837074,0.7941677454520678,742
SRR3211770,0.3603046168490295,0.7572263855719344,1099
SRR3211774,0.3785289747399494,0.8002600979192166,670
SRR3211775,0.36026803310996136,0.8077462593516209,574
SRR3211777,0.35883424408010695,0.8049122289423218,638
SRR3211778,0.38608087091755866,0.8378678986995208,569
SRR3211781,0.3782843894896988,0.7565260382333553,2930
SRR3211782,0.3576437587657739,0.8530731390885994,852
SRR3211783,0.39905362776024283,0.8665447897623401,605
SRR3211784,0.3732240437158001,0.8407229761347683,936
SRR3211785,0.46051758460517583,0.8519695044472682,312
SRR3211786,0.30830164765525253,0.45693140546837524,878
SRR3211787,0.367280606717207,0.8276785068364321,845
SRR3211789,0.4105705285263957,0.8437283703760671,667
SRR3211792,0.31790916880884934,0.6559232869414663,816
SRR3211793,0.35167464114828917,0.836443404504241,883
SRR3211795,0.3639427127211456,0.7426194748001957,1299
SRR3211797,0.3268175582990306,0.7583373224828467,644
SRR3211798,0.32651515151510735,0.7964585446832058,573
SRR3211801,0.3630419821059371,0.7887095319686176,664
SRR3211802,0.36968290796593195,0.8249552505966588,610
SRR3211803,0.3876651982378668,0.8532318795105115,637
SRR3211806,0.37236931432448306,0.84632003456719,691
SRR3211808,0.3553031839382521,0.7685364712174901,1294
SRR3211810,0.39147851420245294,0.8504371111286131,666
SRR3211811,0.34847186518131523,0.8435548152995063,807
SRR3211812,0.3638455637943417,0.8369356248179435,892
SRR3211813,0.3156574704406446,0.46529067276103414,805
SRR3211814,0.39331619537273127,0.8474863629662391,635
SRR3211815,0.37706119457674875,0.8455495442081079,604
SRR3341746,0.41180273551829943,0.44661336995438716,12201
SRR3341747,0.43549839228280207,0.4789082250573226,10083
SRR3341855,0.40104130044249614,0.47791281200907665,45704
SRR3719568,0.5359834269068843,0.7783848284039655,35717
SRR3719569,0.5412036563665036,0.7940875640753771,33642
SRR3736995,0.779795443409909,0.9473388645338937,4130
SRR3933176,0.5406707912729589,0.8486904386241717,2967
SRR3933279,0.3931497696661222,0.787648639716657,5716
SRR3933375,0.5633681073022776,0.9019040625026178,5008
SRR3944680,0.4263993548628028,0.44000564763466077,33443
SRR3961734,0.7503858875409837,0.8850052695624292,4939
SRR3961741,0.5521099175022995,0.7867802508600998,8810
